Order_ID;Order Date;Order_YearQuarter;Order_YearMonth;Retailer_ID;Product_SKU;Product_Price;Product_Cost;Order_Quantity;Sales_Amount;Cost_of_Goods_Sold;Profit;Profit_Margin
3381;05/08/2021;2021Q3;202108;401;MS10-S-Black;£10,00;£7,14;49;£490,00;£349,86; £140,14 ;29%
3382;05/08/2021;2021Q3;202108;652;MP10-33-Green;£33,00;£20,19;14;£462,00;£282,66; £179,34 ;39%
3383;05/08/2021;2021Q3;202108;355;MS04-S-Pink;£18,00;£5,45;24;£432,00;£130,80; £301,20 ;70%
3384;06/08/2021;2021Q3;202108;681;MT02-L-White;£19,00;£9,90;41;£779,00;£405,90; £373,10 ;48%
3385;07/08/2021;2021Q3;202108;566;MJ12-L-Orange;£46,00;£27,14;11;£506,00;£298,54; £207,46 ;41%
3386;07/08/2021;2021Q3;202108;141;MSH09-36-Blue;£27,00;£23,40;23;£621,00;£538,20; £82,80 ;13%
3387;07/08/2021;2021Q3;202108;144;WB02-S-Orange;£25,00;£6,07;19;£475,00;£115,33; £359,67 ;76%
3388;07/08/2021;2021Q3;202108;77;MS03-M-Green;£5,00;£2,57;3;£15,00;£7,71; £7,29 ;49%
3389;07/08/2021;2021Q3;202108;372;MS03-XL-Orange;£22,00;£8,80;32;£704,00;£281,60; £422,40 ;60%
3390;07/08/2021;2021Q3;202108;772;MT02-S-Pink;£25,00;£6,32;32;£800,00;£202,24; £597,76 ;75%
3391;07/08/2021;2021Q3;202108;139;MJ07-M-Yellow;£54,00;£27,75;8;£432,00;£222,00; £210,00 ;49%
3392;08/08/2021;2021Q3;202108;267;MSH01-34-Red;£42,00;£19,22;38;£1596,00;£730,36; £865,64 ;54%
3393;08/08/2021;2021Q3;202108;397;MH10-L-Red;£41,00;£18,28;48;£1968,00;£877,44; £1090,56 ;55%
3394;08/08/2021;2021Q3;202108;372;MSH02-34-Black;£40,00;£16,48;46;£1840,00;£758,08; £1081,92 ;59%
3395;09/08/2021;2021Q3;202108;291;MT01-XS-Gray;£24,00;£9,65;7;£168,00;£67,55; £100,45 ;60%
3396;09/08/2021;2021Q3;202108;769;MH02-XL-Purple;£38,00;£14,06;19;£722,00;£267,14; £454,86 ;63%
3397;10/08/2021;2021Q3;202108;625;MS12-M-Blue;£9,00;£4,18;16;£144,00;£66,88; £77,12 ;54%
3398;10/08/2021;2021Q3;202108;716;MJ08-M-Gray;£63,00;£22,82;7;£441,00;£159,74; £281,26 ;64%
3399;10/08/2021;2021Q3;202108;780;MJ07-S-Yellow;£43,00;£21,84;37;£1591,00;£808,08; £782,92 ;49%
3400;10/08/2021;2021Q3;202108;564;MJ01-XS-Red;£52,00;£29,51;5;£260,00;£147,55; £112,45 ;43%
3401;11/08/2021;2021Q3;202108;148;MJ12-S-Black;£65,00;£32,64;9;£585,00;£293,76; £291,24 ;50%
3402;11/08/2021;2021Q3;202108;154;MS02-S-Black;£13,00;£5,42;11;£143,00;£59,62; £83,38 ;58%
3403;11/08/2021;2021Q3;202108;455;MSH05-33-Black;£27,00;£17,44;45;£1215,00;£784,80; £430,20 ;35%
3404;11/08/2021;2021Q3;202108;142;MP08-34-Blue;£38,00;£21,28;23;£874,00;£489,44; £384,56 ;44%
3405;11/08/2021;2021Q3;202108;621;MH12-L-Blue;£41,00;£20,12;33;£1353,00;£663,96; £689,04 ;51%
3406;11/08/2021;2021Q3;202108;610;MSH09-34-Green;£44,00;£14,08;4;£176,00;£56,32; £119,68 ;68%
3407;11/08/2021;2021Q3;202108;256;MS07-M-Black;£6,00;£1,80;26;£156,00;£46,80; £109,20 ;70%
3408;12/08/2021;2021Q3;202108;669;MP05-33-Blue;£45,00;£19,35;28;£1260,00;£541,80; £718,20 ;57%
3409;12/08/2021;2021Q3;202108;392;MP07-33-Blue;£53,00;£19,30;13;£689,00;£250,90; £438,10 ;64%
3410;12/08/2021;2021Q3;202108;618;MH12-L-Blue;£41,00;£20,12;32;£1312,00;£643,84; £668,16 ;51%
3411;12/08/2021;2021Q3;202108;600;WB02-M-Blue;£22,00;£8,41;32;£704,00;£269,12; £434,88 ;62%
3412;13/08/2021;2021Q3;202108;485;MSH04-33-Purple;£43,00;£19,62;11;£473,00;£215,82; £257,18 ;54%
3413;13/08/2021;2021Q3;202108;129;WB05-M-Purple;£28,00;£13,16;2;£56,00;£26,32; £29,68 ;53%
3414;13/08/2021;2021Q3;202108;653;MSH04-33-Gray;£34,00;£17,24;48;£1632,00;£827,52; £804,48 ;49%
3415;13/08/2021;2021Q3;202108;599;MSH07-36-Purple;£44,00;£17,22;39;£1716,00;£671,58; £1044,42 ;61%
3416;13/08/2021;2021Q3;202108;73;MS03-S-Orange;£16,00;£6,83;23;£368,00;£157,09; £210,91 ;57%
3417;14/08/2021;2021Q3;202108;717;WB05-XS-Purple;£29,00;£13,10;7;£203,00;£91,70; £111,30 ;55%
3418;14/08/2021;2021Q3;202108;316;MJ07-L-Red;£62,00;£21,67;31;£1922,00;£671,77; £1250,23 ;65%
3419;14/08/2021;2021Q3;202108;622;MH13-L-Green;£39,00;£13,57;39;£1521,00;£529,23; £991,77 ;65%
3420;14/08/2021;2021Q3;202108;79;MT04-L-Blue;£24,00;£9,05;38;£912,00;£343,90; £568,10 ;62%
3421;14/08/2021;2021Q3;202108;769;MS05-XL-Black;£21,00;£9,67;5;£105,00;£48,35; £56,65 ;54%
3422;14/08/2021;2021Q3;202108;381;MT01-M-Gray;£20,00;£8,00;24;£480,00;£192,00; £288,00 ;60%
3423;15/08/2021;2021Q3;202108;618;MH13-XS-Lavender;£27,00;£15,81;18;£486,00;£284,58; £201,42 ;41%
3424;15/08/2021;2021Q3;202108;128;MS04-S-Black;£6,00;£7,50;26;£156,00;£195,00;-£39,00 ;-25%
3425;15/08/2021;2021Q3;202108;274;WH02-XS-Green;£28,00;£13,58;34;£952,00;£461,72; £490,28 ;52%
3426;15/08/2021;2021Q3;202108;282;MS05-S-Purple;£10,00;£6,26;37;£370,00;£231,62; £138,38 ;37%
3427;15/08/2021;2021Q3;202108;317;MS12-M-Black;£23,00;£5,24;38;£874,00;£199,12; £674,88 ;77%
3428;15/08/2021;2021Q3;202108;215;MJ09-L-Blue;£49,00;£17,94;39;£1911,00;£699,66; £1211,34 ;63%
3429;15/08/2021;2021Q3;202108;310;MS05-XS-Blue;£15,00;£8,25;31;£465,00;£255,75; £209,25 ;45%
3430;15/08/2021;2021Q3;202108;587;MSH03-34-Green;£29,00;£10,21;43;£1247,00;£439,03; £807,97 ;65%
3431;16/08/2021;2021Q3;202108;429;MSH07-33-Blue;£25,00;£6,50;7;£175,00;£45,50; £129,50 ;74%
3432;16/08/2021;2021Q3;202108;763;MSH06-34-Gray;£25,00;£13,00;14;£350,00;£182,00; £168,00 ;48%
3433;16/08/2021;2021Q3;202108;71;MS03-S-Orange;£5,00;£6,83;21;£105,00;£143,43;-£38,43 ;-37%
3434;16/08/2021;2021Q3;202108;520;WH05-S-White;£24,00;£14,33;7;£168,00;£100,31; £67,69 ;40%
3435;16/08/2021;2021Q3;202108;241;MP02-34-Red;£31,00;£13,25;8;£248,00;£106,00; £142,00 ;57%
3436;16/08/2021;2021Q3;202108;738;WH03-S-Purple;£22,00;£16,42;19;£418,00;£311,98; £106,02 ;25%
3437;16/08/2021;2021Q3;202108;463;WB05-M-Orange;£28,00;£13,98;7;£196,00;£97,86; £98,14 ;50%
3438;17/08/2021;2021Q3;202108;303;WH02-XL-Orange;£34,00;£14,20;36;£1224,00;£511,20; £712,80 ;58%
3439;17/08/2021;2021Q3;202108;86;MH09-S-Red;£26,00;£13,05;36;£936,00;£469,80; £466,20 ;50%
3440;18/08/2021;2021Q3;202108;339;MP07-34-Purple;£32,00;£16,92;3;£96,00;£50,76; £45,24 ;47%
3441;18/08/2021;2021Q3;202108;146;MJ02-M-Red;£46,00;£23,96;16;£736,00;£383,36; £352,64 ;48%
3442;18/08/2021;2021Q3;202108;173;MP10-33-Green;£31,00;£20,19;43;£1333,00;£868,17; £464,83 ;35%
3443;18/08/2021;2021Q3;202108;782;MJ04-XS-Black;£63,00;£21,62;11;£693,00;£237,82; £455,18 ;66%
3444;18/08/2021;2021Q3;202108;354;MT08-M-Green;£25,00;£7,63;30;£750,00;£228,90; £521,10 ;69%
3445;18/08/2021;2021Q3;202108;388;MSH06-32-Red;£32,00;£12,72;49;£1568,00;£623,28; £944,72 ;60%
3446;19/08/2021;2021Q3;202108;161;MT01-S-Red;£24,00;£8,38;44;£1056,00;£368,72; £687,28 ;65%
3447;19/08/2021;2021Q3;202108;349;WB02-L-Yellow;£28,00;£8,68;14;£392,00;£121,52; £270,48 ;69%
3448;19/08/2021;2021Q3;202108;434;MS02-XS-Gray;£19,00;£8,26;30;£570,00;£247,80; £322,20 ;57%
3449;19/08/2021;2021Q3;202108;317;WH05-XL-Orange;£33,00;£16,29;24;£792,00;£390,96; £401,04 ;51%
3450;19/08/2021;2021Q3;202108;264;MSH10-34-Purple;£41,00;£14,97;32;£1312,00;£479,04; £832,96 ;63%
3451;19/08/2021;2021Q3;202108;212;WB05-L-Black;£23,00;£8,40;31;£713,00;£260,40; £452,60 ;63%
3452;19/08/2021;2021Q3;202108;649;MH02-S-Purple;£28,00;£10,32;8;£224,00;£82,56; £141,44 ;63%
3453;20/08/2021;2021Q3;202108;200;MH08-M-Red;£42,00;£17,46;44;£1848,00;£768,24; £1079,76 ;58%
3454;20/08/2021;2021Q3;202108;471;MH11-L-White;£35,00;£17,44;21;£735,00;£366,24; £368,76 ;50%
3455;20/08/2021;2021Q3;202108;529;WB05-XL-Purple;£30,00;£14,09;38;£1140,00;£535,42; £604,58 ;53%
3456;21/08/2021;2021Q3;202108;618;MS02-L-Gray;£14,00;£4,90;26;£364,00;£127,40; £236,60 ;65%
3457;21/08/2021;2021Q3;202108;560;MS12-XS-Red;£12,00;£4,67;18;£216,00;£84,06; £131,94 ;61%
3458;21/08/2021;2021Q3;202108;773;MJ08-L-Green;£41,00;£15,99;15;£615,00;£239,85; £375,15 ;61%
3459;21/08/2021;2021Q3;202108;756;MS02-XL-Blue;£23,00;£6,04;48;£1104,00;£289,92; £814,08 ;74%
3460;21/08/2021;2021Q3;202108;617;MH13-L-Blue;£37,00;£22,70;38;£1406,00;£862,60; £543,40 ;39%
3461;21/08/2021;2021Q3;202108;661;WB05-XS-Black;£15,00;£8,00;45;£675,00;£360,00; £315,00 ;47%
3462;22/08/2021;2021Q3;202108;757;MP04-36-Gray;£31,00;£16,43;22;£682,00;£361,46; £320,54 ;47%
3463;22/08/2021;2021Q3;202108;198;MT01-L-Gray;£23,00;£12,21;35;£805,00;£427,35; £377,65 ;47%
3464;22/08/2021;2021Q3;202108;21;MH02-XL-Red;£27,00;£14,82;46;£1242,00;£681,72; £560,28 ;45%
3465;22/08/2021;2021Q3;202108;473;MJ08-XS-Blue;£48,00;£27,49;48;£2304,00;£1319,52; £984,48 ;43%
3466;22/08/2021;2021Q3;202108;754;MJ01-L-Red;£42,00;£19,54;29;£1218,00;£566,66; £651,34 ;53%
3467;22/08/2021;2021Q3;202108;743;MP09-36-Red;£32,00;£19,69;19;£608,00;£374,11; £233,89 ;38%
3468;22/08/2021;2021Q3;202108;581;MSH11-33-Blue;£28,00;£17,94;30;£840,00;£538,20; £301,80 ;36%
3469;22/08/2021;2021Q3;202108;547;MJ09-XS-Yellow;£57,00;£28,71;26;£1482,00;£746,46; £735,54 ;50%
3470;22/08/2021;2021Q3;202108;612;WB03-XS-Red;£23,00;£8,75;31;£713,00;£271,25; £441,75 ;62%
3471;23/08/2021;2021Q3;202108;245;MP02-32-Pink;£35,00;£20,65;4;£140,00;£82,60; £57,40 ;41%
3472;24/08/2021;2021Q3;202108;21;MSH05-32-Blue;£32,00;£13,06;42;£1344,00;£548,52; £795,48 ;59%
3473;24/08/2021;2021Q3;202108;123;MS09-M-Blue;£14,00;£4,64;16;£224,00;£74,24; £149,76 ;67%
3474;24/08/2021;2021Q3;202108;326;MT02-M-Red;£23,00;£8,30;45;£1035,00;£373,50; £661,50 ;64%
3475;24/08/2021;2021Q3;202108;17;MJ11-XS-Green;£58,00;£25,44;24;£1392,00;£610,56; £781,44 ;56%
3476;24/08/2021;2021Q3;202108;308;MS04-XS-Red;£11,00;£6,01;5;£55,00;£30,05; £24,95 ;45%
3477;24/08/2021;2021Q3;202108;96;MS10-M-Black;£24,00;£8,72;23;£552,00;£200,56; £351,44 ;64%
3478;24/08/2021;2021Q3;202108;475;MSH06-33-Gray;£26,00;£15,08;26;£676,00;£392,08; £283,92 ;42%
3479;24/08/2021;2021Q3;202108;87;MS10-XS-Red;£6,00;£4,41;42;£252,00;£185,22; £66,78 ;27%
3480;24/08/2021;2021Q3;202108;282;WH02-XS-Green;£45,00;£13,58;10;£450,00;£135,80; £314,20 ;70%
3481;24/08/2021;2021Q3;202108;666;MJ01-S-Orange;£43,00;£27,95;12;£516,00;£335,40; £180,60 ;35%
3482;24/08/2021;2021Q3;202108;587;MJ10-S-Black;£42,00;£25,88;29;£1218,00;£750,52; £467,48 ;38%
3483;24/08/2021;2021Q3;202108;610;MJ12-L-Blue;£52,00;£28,37;29;£1508,00;£822,73; £685,27 ;45%
3484;24/08/2021;2021Q3;202108;457;MS12-XL-Red;£11,00;£8,67;44;£484,00;£381,48; £102,52 ;21%
3485;24/08/2021;2021Q3;202108;435;MP07-34-Purple;£38,00;£16,92;28;£1064,00;£473,76; £590,24 ;55%
3486;25/08/2021;2021Q3;202108;142;MJ11-S-Red;£52,00;£34,84;45;£2340,00;£1567,80; £772,20 ;33%
3487;25/08/2021;2021Q3;202108;216;MS03-S-Orange;£7,00;£6,83;1;£7,00;£6,83; £0,17 ;2%
3488;25/08/2021;2021Q3;202108;711;MSH04-32-Pink;£35,00;£15,40;31;£1085,00;£477,40; £607,60 ;56%
3489;25/08/2021;2021Q3;202108;140;MS02-S-Blue;£24,00;£9,31;39;£936,00;£363,09; £572,91 ;61%
3490;26/08/2021;2021Q3;202108;518;MH12-L-Green;£28,00;£11,34;20;£560,00;£226,80; £333,20 ;60%
3491;26/08/2021;2021Q3;202108;733;WH05-XL-Purple;£31,00;£13,64;46;£1426,00;£627,44; £798,56 ;56%
3492;26/08/2021;2021Q3;202108;354;MS05-XL-Black;£13,00;£9,67;45;£585,00;£435,15; £149,85 ;26%
3493;26/08/2021;2021Q3;202108;663;WB01-S-Pink;£17,00;£10,60;4;£68,00;£42,40; £25,60 ;38%
3494;26/08/2021;2021Q3;202108;665;WH05-XL-White;£27,00;£13,23;6;£162,00;£79,38; £82,62 ;51%
3495;26/08/2021;2021Q3;202108;337;MP02-36-Gray;£48,00;£21,16;33;£1584,00;£698,28; £885,72 ;56%
3496;26/08/2021;2021Q3;202108;57;MH06-XL-Black;£26,00;£10,84;19;£494,00;£205,96; £288,04 ;58%
3497;26/08/2021;2021Q3;202108;41;MJ03-XS-Red;£56,00;£29,16;21;£1176,00;£612,36; £563,64 ;48%
3498;27/08/2021;2021Q3;202108;406;MH12-XS-Blue;£38,00;£19,00;12;£456,00;£228,00; £228,00 ;50%
3499;27/08/2021;2021Q3;202108;55;WB01-XL-Gray;£19,00;£10,10;38;£722,00;£383,80; £338,20 ;47%
3500;27/08/2021;2021Q3;202108;498;WB01-XS-Gray;£16,00;£10,19;41;£656,00;£417,79; £238,21 ;36%
3501;28/08/2021;2021Q3;202108;330;WH05-M-Purple;£20,00;£6,58;1;£20,00;£6,58; £13,42 ;67%
3502;28/08/2021;2021Q3;202108;478;MT05-S-Pink;£22,00;£9,26;41;£902,00;£379,66; £522,34 ;58%
3503;28/08/2021;2021Q3;202108;196;MP05-32-Black;£43,00;£18,10;19;£817,00;£343,90; £473,10 ;58%
3504;28/08/2021;2021Q3;202108;2;MT05-S-Blue;£25,00;£12,17;17;£425,00;£206,89; £218,11 ;51%
3505;28/08/2021;2021Q3;202108;129;WH05-XS-Orange;£31,00;£9,30;20;£620,00;£186,00; £434,00 ;70%
3506;28/08/2021;2021Q3;202108;519;MP12-32-Black;£34,00;£19,52;22;£748,00;£429,44; £318,56 ;43%
3507;28/08/2021;2021Q3;202108;630;MJ12-S-Blue;£44,00;£17,54;7;£308,00;£122,78; £185,22 ;60%
3508;28/08/2021;2021Q3;202108;310;MJ01-XS-Yellow;£58,00;£26,79;34;£1972,00;£910,86; £1061,14 ;54%
3509;28/08/2021;2021Q3;202108;310;MSH09-32-Pink;£45,00;£20,90;45;£2025,00;£940,50; £1084,50 ;54%
3510;28/08/2021;2021Q3;202108;703;MP12-36-Red;£37,00;£18,46;38;£1406,00;£701,48; £704,52 ;50%
3511;28/08/2021;2021Q3;202108;424;MSH09-34-Black;£44,00;£27,73;8;£352,00;£221,84; £130,16 ;37%
3512;28/08/2021;2021Q3;202108;430;MP01-32-Pink;£35,00;£17,25;35;£1225,00;£603,75; £621,25 ;51%
3513;28/08/2021;2021Q3;202108;18;MJ06-XL-Green;£65,00;£23,78;15;£975,00;£356,70; £618,30 ;63%
3514;29/08/2021;2021Q3;202108;671;MJ04-S-Purple;£53,00;£28,62;37;£1961,00;£1058,94; £902,06 ;46%
3515;29/08/2021;2021Q3;202108;571;MSH11-34-Blue;£26,00;£13,04;40;£1040,00;£521,60; £518,40 ;50%
3516;29/08/2021;2021Q3;202108;635;MH05-S-White;£23,00;£10,14;37;£851,00;£375,18; £475,82 ;56%
3517;30/08/2021;2021Q3;202108;588;MP02-32-Gray;£40,00;£22,89;42;£1680,00;£961,38; £718,62 ;43%
3518;30/08/2021;2021Q3;202108;309;MH11-M-Orange;£44,00;£14,86;40;£1760,00;£594,40; £1165,60 ;66%
3519;30/08/2021;2021Q3;202108;403;WH02-XS-Orange;£45,00;£14,74;5;£225,00;£73,70; £151,30 ;67%
3520;30/08/2021;2021Q3;202108;68;MS10-XL-Red;£5,00;£7,00;38;£190,00;£266,00;-£76,00 ;-40%
3521;30/08/2021;2021Q3;202108;760;MT10-S-Yellow;£25,00;£12,38;45;£1125,00;£557,10; £567,90 ;50%
3522;31/08/2021;2021Q3;202108;675;MJ03-L-Red;£60,00;£19,50;1;£60,00;£19,50; £40,50 ;68%
3523;31/08/2021;2021Q3;202108;151;MJ02-L-Green;£59,00;£24,25;43;£2537,00;£1042,75; £1494,25 ;59%
3524;01/09/2021;2021Q3;202109;339;MP09-36-Blue;£53,00;£22,91;10;£530,00;£229,10; £300,90 ;57%
3525;01/09/2021;2021Q3;202109;196;MJ04-M-Blue;£64,00;£24,96;7;£448,00;£174,72; £273,28 ;61%
3526;01/09/2021;2021Q3;202109;303;MT05-L-Blue;£22,00;£8,82;15;£330,00;£132,30; £197,70 ;60%
3527;01/09/2021;2021Q3;202109;77;MH10-M-Red;£43,00;£15,93;7;£301,00;£111,51; £189,49 ;63%
3528;01/09/2021;2021Q3;202109;387;MH09-M-Red;£21,00;£5,88;5;£105,00;£29,40; £75,60 ;72%
3529;02/09/2021;2021Q3;202109;414;MJ12-M-Blue;£57,00;£30,50;21;£1197,00;£640,50; £556,50 ;46%
3530;02/09/2021;2021Q3;202109;20;MH13-L-Green;£26,00;£13,57;50;£1300,00;£678,50; £621,50 ;48%
3531;02/09/2021;2021Q3;202109;661;MSH08-36-Green;£33,00;£12,10;47;£1551,00;£568,70; £982,30 ;63%
3532;02/09/2021;2021Q3;202109;422;MS06-L-Yellow;£24,00;£13,92;10;£240,00;£139,20; £100,80 ;42%
3533;02/09/2021;2021Q3;202109;184;MSH01-32-Blue;£32,00;£14,20;6;£192,00;£85,20; £106,80 ;56%
3534;03/09/2021;2021Q3;202109;253;MT03-S-Yellow;£23,00;£9,72;26;£598,00;£252,72; £345,28 ;58%
3535;03/09/2021;2021Q3;202109;481;MP09-32-Blue;£54,00;£18,84;47;£2538,00;£885,48; £1652,52 ;65%
3536;03/09/2021;2021Q3;202109;746;MJ10-S-Black;£61,00;£25,88;27;£1647,00;£698,76; £948,24 ;58%
3537;03/09/2021;2021Q3;202109;150;WH02-XS-Green;£40,00;£13,58;6;£240,00;£81,48; £158,52 ;66%
3538;03/09/2021;2021Q3;202109;298;MJ01-L-Yellow;£41,00;£22,83;23;£943,00;£525,09; £417,91 ;44%
3539;03/09/2021;2021Q3;202109;702;MT03-S-Yellow;£17,00;£9,72;43;£731,00;£417,96; £313,04 ;43%
3540;03/09/2021;2021Q3;202109;157;WB04-L-Purple;£21,00;£10,50;11;£231,00;£115,50; £115,50 ;50%
3541;04/09/2021;2021Q3;202109;358;MT07-XL-Gray;£19,00;£9,16;34;£646,00;£311,44; £334,56 ;52%
3542;04/09/2021;2021Q3;202109;757;MSH06-33-Blue;£45,00;£22,07;20;£900,00;£441,40; £458,60 ;51%
3543;04/09/2021;2021Q3;202109;721;MS10-M-Red;£8,00;£5,11;20;£160,00;£102,20; £57,80 ;36%
3544;04/09/2021;2021Q3;202109;765;MH03-XL-Green;£35,00;£12,44;41;£1435,00;£510,04; £924,96 ;64%
3545;04/09/2021;2021Q3;202109;648;MSH10-33-Blue;£32,00;£18,36;50;£1600,00;£918,00; £682,00 ;43%
3546;04/09/2021;2021Q3;202109;744;WH05-XS-Purple;£28,00;£17,92;30;£840,00;£537,60; £302,40 ;36%
3547;05/09/2021;2021Q3;202109;414;MH04-M-Green;£45,00;£20,03;36;£1620,00;£721,08; £898,92 ;55%
3548;05/09/2021;2021Q3;202109;437;MJ11-XS-Green;£45,00;£25,44;48;£2160,00;£1221,12; £938,88 ;43%
3549;05/09/2021;2021Q3;202109;279;MJ08-XS-Green;£41,00;£25,92;43;£1763,00;£1114,56; £648,44 ;37%
3550;05/09/2021;2021Q3;202109;22;MS01-M-Brown;£14,00;£6,33;39;£546,00;£246,87; £299,13 ;55%
3551;05/09/2021;2021Q3;202109;213;MP10-33-Blue;£53,00;£26,76;44;£2332,00;£1177,44; £1154,56 ;50%
3552;05/09/2021;2021Q3;202109;431;MH05-S-Green;£25,00;£15,85;13;£325,00;£206,05; £118,95 ;37%
3553;05/09/2021;2021Q3;202109;510;MP10-34-Blue;£42,00;£20,04;36;£1512,00;£721,44; £790,56 ;52%
3554;06/09/2021;2021Q3;202109;194;MSH12-34-Black;£40,00;£17,65;19;£760,00;£335,35; £424,65 ;56%
3555;06/09/2021;2021Q3;202109;300;MJ01-XL-Yellow;£58,00;£19,14;35;£2030,00;£669,90; £1360,10 ;67%
3556;06/09/2021;2021Q3;202109;281;MJ08-XS-Blue;£41,00;£27,49;11;£451,00;£302,39; £148,61 ;33%
3557;07/09/2021;2021Q3;202109;721;WH05-XS-White;£40,00;£21,39;8;£320,00;£171,12; £148,88 ;47%
3558;07/09/2021;2021Q3;202109;500;WH03-L-Red;£28,00;£15,19;2;£56,00;£30,38; £25,62 ;46%
3559;07/09/2021;2021Q3;202109;162;MP10-34-Green;£48,00;£19,71;36;£1728,00;£709,56; £1018,44 ;59%
3560;07/09/2021;2021Q3;202109;16;MJ09-M-Blue;£41,00;£19,26;19;£779,00;£365,94; £413,06 ;53%
3561;07/09/2021;2021Q3;202109;545;MS01-S-Black;£15,00;£5,46;36;£540,00;£196,56; £343,44 ;64%
3562;07/09/2021;2021Q3;202109;758;WH06-S-Pink;£37,00;£13,00;31;£1147,00;£403,00; £744,00 ;65%
3563;07/09/2021;2021Q3;202109;288;WB01-S-Pink;£24,00;£10,60;43;£1032,00;£455,80; £576,20 ;56%
3564;08/09/2021;2021Q3;202109;354;MJ09-L-Yellow;£57,00;£34,18;6;£342,00;£205,08; £136,92 ;40%
3565;08/09/2021;2021Q3;202109;716;MP11-32-Brown;£55,00;£27,27;29;£1595,00;£790,83; £804,17 ;50%
3566;08/09/2021;2021Q3;202109;546;WH02-S-Blue;£44,00;£15,34;2;£88,00;£30,68; £57,32 ;65%
3567;08/09/2021;2021Q3;202109;657;MP04-32-Black;£48,00;£22,56;44;£2112,00;£992,64; £1119,36 ;53%
3568;08/09/2021;2021Q3;202109;214;MT05-S-Blue;£18,00;£12,17;29;£522,00;£352,93; £169,07 ;32%
3569;08/09/2021;2021Q3;202109;256;MJ12-XL-Blue;£62,00;£27,62;4;£248,00;£110,48; £137,52 ;55%
3570;08/09/2021;2021Q3;202109;387;MP02-33-Gray;£30,00;£17,95;34;£1020,00;£610,30; £409,70 ;40%
3571;08/09/2021;2021Q3;202109;305;WH03-M-Green;£34,00;£15,22;22;£748,00;£334,84; £413,16 ;55%
3572;09/09/2021;2021Q3;202109;433;WH03-S-Green;£20,00;£6,78;38;£760,00;£257,64; £502,36 ;66%
3573;09/09/2021;2021Q3;202109;55;MSH11-34-Red;£33,00;£15,09;29;£957,00;£437,61; £519,39 ;54%
3574;09/09/2021;2021Q3;202109;435;MP04-36-Black;£35,00;£21,57;25;£875,00;£539,25; £335,75 ;38%
3575;10/09/2021;2021Q3;202109;368;MH02-S-Red;£42,00;£26,46;8;£336,00;£211,68; £124,32 ;37%
3576;10/09/2021;2021Q3;202109;336;MH12-S-Pink;£36,00;£14,38;19;£684,00;£273,22; £410,78 ;60%
3577;10/09/2021;2021Q3;202109;369;MT07-S-Gray;£17,00;£8,44;4;£68,00;£33,76; £34,24 ;50%
3578;10/09/2021;2021Q3;202109;133;MH03-S-Green;£20,00;£16,40;46;£920,00;£754,40; £165,60 ;18%
3579;10/09/2021;2021Q3;202109;711;MP11-36-Green;£40,00;£17,17;1;£40,00;£17,17; £22,83 ;57%
3580;10/09/2021;2021Q3;202109;772;MJ01-S-Yellow;£46,00;£21,40;21;£966,00;£449,40; £516,60 ;53%
3581;11/09/2021;2021Q3;202109;570;MT01-L-Orange;£19,00;£10,13;10;£190,00;£101,30; £88,70 ;47%
3582;11/09/2021;2021Q3;202109;636;MT12-M-Blue;£16,00;£11,41;20;£320,00;£228,20; £91,80 ;29%
3583;11/09/2021;2021Q3;202109;202;MS06-XS-Yellow;£13,00;£3,90;21;£273,00;£81,90; £191,10 ;70%
3584;11/09/2021;2021Q3;202109;555;MP01-34-Purple;£42,00;£19,88;4;£168,00;£79,52; £88,48 ;53%
3585;11/09/2021;2021Q3;202109;176;MP12-33-Black;£32,00;£14,32;22;£704,00;£315,04; £388,96 ;55%
3586;11/09/2021;2021Q3;202109;612;WH02-XL-Blue;£37,00;£10,91;18;£666,00;£196,38; £469,62 ;71%
3587;12/09/2021;2021Q3;202109;49;MJ09-XS-Blue;£58,00;£24,54;26;£1508,00;£638,04; £869,96 ;58%
3588;12/09/2021;2021Q3;202109;99;MS04-S-Pink;£10,00;£5,45;19;£190,00;£103,55; £86,45 ;46%
3589;12/09/2021;2021Q3;202109;92;MJ11-XL-Red;£44,00;£15,39;37;£1628,00;£569,43; £1058,57 ;65%
3590;12/09/2021;2021Q3;202109;13;MJ10-S-Black;£51,00;£25,88;16;£816,00;£414,08; £401,92 ;49%
3591;12/09/2021;2021Q3;202109;10;MP01-33-Gray;£45,00;£21,29;23;£1035,00;£489,67; £545,33 ;53%
3592;12/09/2021;2021Q3;202109;780;WH06-L-Purple;£24,00;£19,48;13;£312,00;£253,24; £58,76 ;19%
3593;12/09/2021;2021Q3;202109;701;MH02-XL-Black;£34,00;£12,20;21;£714,00;£256,20; £457,80 ;64%
3594;12/09/2021;2021Q3;202109;149;MS11-M-Green;£9,00;£3,51;18;£162,00;£63,18; £98,82 ;61%
3595;12/09/2021;2021Q3;202109;288;WB02-L-Yellow;£11,00;£8,68;47;£517,00;£407,96; £109,04 ;21%
3596;12/09/2021;2021Q3;202109;644;WB02-XL-Blue;£20,00;£8,46;45;£900,00;£380,70; £519,30 ;58%
3597;12/09/2021;2021Q3;202109;561;MH12-L-Green;£21,00;£11,34;45;£945,00;£510,30; £434,70 ;46%
3598;13/09/2021;2021Q3;202109;784;WH01-M-Green;£33,00;£18,55;24;£792,00;£445,20; £346,80 ;44%
